   -0.384373           0
   -0.368398   0.0159757
   -0.366136  0.00949673
    -0.38245   0.0176414
   -0.404215   0.0256992
   -0.408151   0.0213494
   -0.408275   0.0180439
   -0.405588   0.0158559
   -0.409946    0.014647
   -0.413302   0.0135238
   -0.411182   0.0124152
   -0.414246   0.0117402
   -0.413866   0.0108061
   -0.411112   0.0103768
   -0.408463   0.0100168
   -0.407697  0.00940113
   -0.406293  0.00894181
   -0.407206   0.0084798
   -0.407644  0.00803303
    -0.40864  0.00768556
   -0.407113  0.00746819
   -0.406423  0.00715401
   -0.406887  0.00685162
   -0.406024  0.00661637
   -0.403837  0.00671274
   -0.402124  0.00667279
   -0.400664  0.00658484
   -0.400925  0.00635066
   -0.400918  0.00612776
   -0.401783  0.00598286
    -0.40161  0.00578925
   -0.402095  0.00562643
   -0.402415  0.00546262
   -0.402332  0.00530016
   -0.402825  0.00517003
   -0.404485  0.00529149
   -0.405824  0.00531792
   -0.406655  0.00524234
   -0.406584  0.00510665
    -0.40623   0.0049899
   -0.406448  0.00487152
   -0.407966  0.00499066
   -0.410162  0.00534504
   -0.410741   0.0052542
   -0.410821  0.00513674
   -0.410299  0.00505088
   -0.410927  0.00498193
    -0.41135  0.00489536
   -0.411285  0.00479485
   -0.409998  0.00487095
   -0.408428   0.0050259
   -0.408097  0.00493945
   -0.407626  0.00486817
   -0.406996  0.00481848
   -0.406213  0.00479454
   -0.405972   0.0047143
   -0.405196  0.00469548
   -0.404612  0.00465054
    -0.40433  0.00457973
   -0.404334  0.00450276
   -0.404101   0.0044344
   -0.404268  0.00436548
   -0.404323  0.00429598
   -0.404326  0.00422833
   -0.403744  0.00420318
   -0.404111  0.00415521
   -0.404885  0.00416534
    -0.40471  0.00410739
   -0.405065  0.00406296
    -0.40556  0.00403499
   -0.406032  0.00400567
   -0.406007  0.00394972
   -0.406015  0.00389525
   -0.406452   0.0038671
   -0.406167  0.00382585
   -0.405851  0.00378837
   -0.406125  0.00374885
   -0.405926  0.00370581
   -0.405866  0.00365909
   -0.406524  0.00367249
   -0.407039  0.00366332
   -0.407039  0.00361837
   -0.407458  0.00359899
   -0.408141  0.00362091
   -0.408336  0.00358336
   -0.408622  0.00355298
   -0.408498  0.00351407
   -0.409148  0.00353407
   -0.408928  0.00350103
   -0.408558  0.00348167
   -0.408893  0.00345949
   -0.408827  0.00342231
   -0.408977  0.00338863
   -0.408441  0.00339485
   -0.408236  0.00336518
    -0.40818  0.00333041
   -0.408166  0.00329593
   -0.408209  0.00326242
   -0.408302  0.00323062
   -0.408067  0.00320679
