-3.41599           0
-3.41514 0.000840938
-3.41534  0.00052313
-3.41557 0.000435814
-3.41585 0.000436968
-3.41512 0.000808899
-3.41506 0.000686441
-3.41516 0.000602619
-3.41496  0.00056733
-3.41512 0.000531922
-3.41496 0.000507704
-3.41503 0.000468735
-3.41499 0.000432788
-3.4149 0.000410627
-3.41476 0.000406277
-3.41459  0.00041529
-3.41453 0.000395662
-3.41458 0.000375921
-3.41458 0.000355687
-3.41459 0.000337519
-3.4146 0.000321276
-3.41457 0.000307782
-3.41449 0.000306059
-3.41441 0.000302684
-3.41427 0.000322405
-3.41421 0.000316548
-3.41428 0.000313385
-3.41424 0.000305449
-3.41428 0.000297852
-3.41426  0.00028851
-3.41423 0.000280358
-3.41431 0.000282958
-3.41436 0.000278058
-3.41438 0.000271114
-3.41438 0.000263259
-3.41441 0.000257762
-3.41433 0.000262545
-3.41436 0.000256809
-3.41437 0.000250215
-3.41434 0.000244848
-3.41429 0.000244609
-3.4143 0.000238819
-3.4143  0.00023328
-3.41428 0.000229397
-3.4142 0.000236307
-3.41421 0.000231241
-3.41418 0.000228206
-3.41418 0.000223402
-3.41418 0.000218934
-3.41418 0.000214516
-3.41414 0.000213848
-3.41418 0.000214209
-3.4142 0.000211052
-3.41421 0.000207463
-3.41418  0.00020618
-3.41418 0.000202468
-3.41417 0.000199184
-3.41412 0.000200848
-3.4141 0.000198361
-3.41411 0.000195295
-3.41416 0.000198144
-3.41417 0.000195015
-3.41415 0.000193427
-3.41415 0.000190487
-3.41416 0.000187664
-3.41417 0.000185372
-3.41418 0.000182647
-3.41419 0.000180665
-3.41419  0.00017803
-3.41416 0.000177983
-3.41413 0.000177731
-3.4141 0.000178597
-3.41417  0.00018949
-3.41418   0.0001873
-3.41419 0.000184811
-3.41419  0.00018237
-3.41422 0.000183763
-3.41425 0.000182753
-3.41426 0.000180771
-3.4143 0.000183119
-3.41428 0.000181367
-3.41431 0.000180397
-3.4143 0.000178215
-3.41432 0.000176434
-3.41434  0.00017647
-3.41435 0.000174418
-3.41434 0.000172456
-3.41433 0.000170662
-3.41431 0.000170714
-3.41434 0.000172138
-3.41431 0.000173167
-3.41426 0.000177009
-3.41425 0.000176148
-3.41423 0.000175227
-3.41421 0.000174181
-3.41418  0.00017523
-3.41417 0.000173748
-3.41417 0.000171979
-3.41419 0.000172694
-3.41419 0.000170967
