1.65464           0
1.65402 0.000620567
1.64205    0.011974
1.63659   0.0100768
1.62011   0.0182335
1.61603   0.0154375
1.61742   0.0131215
1.61669   0.0113871
1.6122    0.010999
1.61219  0.00983783
1.61529  0.00942415
1.61633  0.00866591
1.61422   0.0082462
1.61093  0.00831399
1.60667  0.00883291
1.60713  0.00827514
1.60903  0.00800263
1.61158  0.00796184
1.60979  0.00773912
1.61036  0.00736389
1.61011  0.00700891
1.61207  0.00696292
1.61073   0.0067873
1.61219  0.00666067
1.61109  0.00648165
1.61109  0.00622737
1.61258  0.00617395
1.61387  0.00608966
1.61493   0.0059693
1.61609   0.0058834
1.61564  0.00570802
1.61638  0.00557511
1.617   0.0054389
1.61817  0.00540501
1.61733   0.0053154
1.6174  0.00516615
1.61753  0.00502633
1.61802  0.00491698
1.61821  0.00479298
1.61714  0.00479261
1.61757  0.00469343
1.61826  0.00463211
1.61821   0.0045233
1.6177  0.00444944
1.61768  0.00434947
1.61827   0.0042939
1.61706  0.00437001
1.61645  0.00432211
1.61719  0.00429736
1.61731  0.00421232
1.6182  0.00422305
1.61854  0.00415482
1.61843  0.00407697
1.61956  0.00415701
1.61876  0.00415847
1.61796  0.00416111
1.61784  0.00408924
1.6177  0.00402058
1.61695   0.0040231
1.61778  0.00404214
1.61818  0.00399505
1.61866  0.00395912
1.61958  0.00400446
1.61936   0.0039476
1.6194  0.00388662
1.61951  0.00382893
1.61941  0.00377291
1.61958   0.0037212
1.61909  0.00370023
1.61901  0.00364791
1.61924  0.00360411
1.61963  0.00357419
1.61986  0.00353267
1.6198  0.00348514
1.61966  0.00344101
1.61952   0.0033985
1.62048  0.00348759
1.6205  0.00344265
1.62136  0.00350706
1.62161  0.00347194
1.62162  0.00342884
1.62181  0.00339162
1.62196  0.00335393
1.6219  0.00331426
1.62234  0.00330438
1.62249   0.0032694
1.62263  0.00323448
1.62209  0.00324271
1.62172   0.0032272
1.62246  0.00327547
1.62202  0.00326944
1.62158  0.00326299
1.62178  0.00323367
1.62225   0.0032338
1.62219  0.00320018
1.62177  0.00319439
1.62137  0.00318677
1.6212  0.00315864
1.62126  0.00312722
1.62161  0.00311566
