-5.07063           0
-5.06917   0.0014615
-5.05739   0.0118041
-5.05216  0.00985168
-5.03596   0.0179082
-5.03115   0.0153927
-5.03248   0.0130774
-5.03185    0.011343
-5.02716   0.0110463
-5.0273  0.00988107
-5.03025  0.00940918
-5.03136  0.00866105
-5.02921  0.00825153
-5.02583  0.00835448
-5.02143  0.00893281
-5.02173  0.00836095
-5.02356  0.00806563
-5.02615  0.00803302
-5.02438  0.00780271
-5.02495  0.00742463
-5.02472  0.00706622
-5.02664   0.0070071
-5.02521  0.00684585
-5.0266  0.00669928
-5.02537  0.00654314
-5.0253  0.00628683
-5.02686  0.00624749
-5.02811   0.0061494
-5.0292  0.00603371
-5.03035  0.00594034
-5.02987  0.00576509
-5.03069  0.00564084
-5.03135  0.00550755
-5.03255  0.00547592
-5.03171  0.00538366
-5.03181    0.005233
-5.03187   0.0050899
-5.03238  0.00498113
-5.03258  0.00485566
-5.03149  0.00485703
-5.03186  0.00475157
-5.03256  0.00468928
-5.03252  0.00457906
-5.03198  0.00450662
-5.03189  0.00440628
-5.03248  0.00434999
-5.03125  0.00443096
-5.03063  0.00438111
-5.03136  0.00435298
-5.03149  0.00426683
-5.03234  0.00426739
-5.03272   0.0042019
-5.03263  0.00412269
-5.03378  0.00420349
-5.03294   0.0042095
-5.03214   0.0042105
-5.03201  0.00413807
-5.03183  0.00407034
-5.03105  0.00407479
-5.03189  0.00409398
-5.03234  0.00405084
-5.03282  0.00401434
-5.03373  0.00405186
-5.03351  0.00399384
-5.03356  0.00393222
-5.03369  0.00387426
-5.03358  0.00381741
-5.03378  0.00376578
-5.03328   0.0037439
-5.03317  0.00369172
-5.03338  0.00364546
-5.03373  0.00361125
-5.03403  0.00357441
-5.03398  0.00352612
-5.03385  0.00348128
-5.03371  0.00343814
-5.0347  0.00353546
-5.03474   0.0034901
-5.03562  0.00355522
-5.03591  0.00352251
-5.03591  0.00347875
-5.03611  0.00344204
-5.03626  0.00340364
-5.03622  0.00336319
-5.03668  0.00335599
-5.03684  0.00332045
-5.03697  0.00328472
-5.03642  0.00329297
-5.03603   0.0032796
-5.0368  0.00333361
-5.03633  0.00333079
-5.03585   0.0033293
-5.03602  0.00329805
-5.03648  0.00329424
-5.0364  0.00326033
-5.03595  0.00325764
-5.03553  0.00325022
-5.03536  0.00322147
-5.03545  0.00319011
-5.0358  0.00317734
