1.10309           0
1.10268 0.000413711
1.0947  0.00798268
1.09106  0.00671784
1.08007   0.0121557
1.07735   0.0102917
1.07828  0.00874769
1.07779  0.00759137
1.0748  0.00733267
1.07479  0.00655855
1.07686  0.00628277
1.07755  0.00577727
1.07615  0.00549746
1.07395  0.00554266
1.07111  0.00588861
1.07142  0.00551676
1.07269  0.00533509
1.07438   0.0053079
1.0732  0.00515941
1.07357  0.00490926
1.07341  0.00467261
1.07471  0.00464195
1.07382  0.00452487
1.07479  0.00444045
1.07406   0.0043211
1.07406  0.00415158
1.07505  0.00411597
1.07592  0.00405977
1.07662  0.00397954
1.07739  0.00392227
1.0771  0.00380535
1.07758  0.00371674
1.078  0.00362594
1.07878  0.00360334
1.07822   0.0035436
1.07827   0.0034441
1.07835  0.00335089
1.07868  0.00327799
1.07881  0.00319532
1.07809  0.00319508
1.07838  0.00312896
1.07884  0.00308808
1.07881  0.00301553
1.07847  0.00296629
1.07845  0.00289965
1.07884   0.0028626
1.07804  0.00291334
1.07763  0.00288141
1.07813  0.00286491
1.07821  0.00280821
1.0788  0.00281536
1.07902  0.00276988
1.07896  0.00271798
1.07971  0.00277134
1.07918  0.00277231
1.07864  0.00277407
1.07856  0.00272616
1.07847  0.00268038
1.07797  0.00268207
1.07852  0.00269476
1.07878  0.00266336
1.0791  0.00263941
1.07972  0.00266964
1.07957  0.00263174
1.0796  0.00259108
1.07968  0.00255262
1.0796  0.00251528
1.07972   0.0024808
1.07939  0.00246682
1.07934  0.00243194
1.0795  0.00240274
1.07975   0.0023828
1.07991  0.00235511
1.07987  0.00232343
1.07978  0.00229401
1.07968  0.00226566
1.08032  0.00232506
1.08033   0.0022951
1.08091  0.00233804
1.08107  0.00231463
1.08108  0.00228589
1.0812  0.00226108
1.0813  0.00223596
1.08127  0.00220951
1.08156  0.00220292
1.08166   0.0021796
1.08175  0.00215632
1.08139   0.0021618
1.08115  0.00215147
1.08164  0.00218364
1.08135  0.00217963
1.08105  0.00217532
1.08119  0.00215578
1.0815  0.00215586
1.08146  0.00213345
1.08118  0.00212959
1.08091  0.00212451
1.0808  0.00210576
1.08084  0.00208481
1.08107   0.0020771
