0	30.673
1	28.8573
2	28.7801
3	16.463
4	14.7621
5	12.4471
6	13.4553
7	10.9528
8	10.0356
9	10.2435
10	10.6488
11	10.4571
12	9.74014
13	9.87539
14	9.69593
15	9.67903
16	9.56893
17	9.592
18	9.4419
19	9.70224
20	9.68428
21	9.51548
22	9.40839
23	9.44307
24	9.47462
25	9.39889
26	9.5941
27	9.45314
28	9.47904
29	9.41844
30	9.44669
31	9.42078
32	9.40067
33	9.37073
34	9.40656
35	9.38069
36	9.40154
37	9.40154
38	9.38069
39	9.35427
40	9.42811
41	9.35427
42	9.40447
43	9.46406
44	9.28978
45	9.3088
46	9.34071
47	9.32058
48	9.29944
49	9.34485
50	9.34737
51	9.30914
52	9.28297
53	9.27331
54	9.27331
55	9.28297
56	9.29944
57	9.3088
58	9.35682
59	9.29795
60	9.27331
61	9.28297
62	9.27331
63	9.27331
64	9.32838
65	9.29795
66	9.27331
67	9.27331
68	9.27331
69	9.27331
70	9.28297
71	9.28297
72	9.3088
73	9.30914
74	9.31463
75	9.28297
76	9.29944
77	9.32058
78	9.30344
79	9.29944
80	9.3162
81	9.3162
82	9.29795
83	9.30914
84	9.29973
85	9.30914
86	9.31463
87	9.29973
88	9.29795
89	9.33705
90	9.31442
91	9.29795
92	9.27331
93	9.28297
94	9.28978
95	9.28297
96	9.28297
97	9.27331
98	9.27331
99	9.27331
100	9.27331
101	9.28978
102	9.27331
103	9.27331
104	9.27331
105	9.28297
106	9.27331
107	9.27331
108	9.27331
109	9.27331
110	9.28297
111	9.28297
112	9.27331
113	9.27331
114	9.27331
115	9.27331
116	9.27331
117	9.27331
118	9.29944
119	9.27331
120	9.29973
121	9.29795
122	9.31442
123	9.29973
124	9.29973
125	9.29795
126	9.30344
127	9.27331
128	9.27331
129	9.27331
130	9.27331
131	9.27331
132	9.27331
133	9.27331
134	9.28978
135	9.27331
136	9.27331
137	9.27331
138	9.27331
139	9.27331
140	9.27331
141	9.27331
142	9.27331
143	9.28297
144	9.27331
145	9.28297
146	9.28978
147	9.27331
148	9.27331
149	9.27331
