0.717473	0.696586	1
0.490951	0.871187	15
0.482205	0.876058	2
0.34881	0.937194	24
0.105631	0.994405	23
0.067379	0.997727	30
-0.0495759	0.99877	29
-0.182645	0.983179	17
-0.488159	0.872755	4
-0.69137	0.722501	11
-0.98434	0.176281	31
-0.98968	0.143298	5
-0.991421	0.130705	27
-0.999094	0.0425475	25
-0.99935	0.0360596	28
-0.958776	-0.284163	18
-0.899859	-0.436181	6
-0.898197	-0.439593	16
-0.866511	-0.499159	20
-0.861008	-0.508592	32
-0.556778	-0.830661	9
-0.278816	-0.960344	7
-0.127518	-0.991836	3
0.029236	-0.999573	22
0.0379884	-0.999278	26
0.162934	-0.986637	13
0.517489	-0.85569	12
0.828785	-0.559567	10
0.994097	0.108496	19
0.991194	0.132421	14
0.918643	0.395088	21
0.857503	0.514478	8
