3.16443 	0.0345429
3.17766 	0.0239286
3.1594 	0.0248923
3.14557 	0.0237301
3.13318 	0.0229959
3.15213 	0.0271454
3.14547 	0.0244338
3.14341 	0.0216465
3.1502 	0.020517
3.14845 	0.0186414
3.14107 	0.0185456
3.14188 	0.0170786
3.14089 	0.0158431
3.1426 	0.0148481
3.14053 	0.0140428
3.14176 	0.0132488
3.14143 	0.0124955
3.13995 	0.0119117
3.14048 	0.011313
3.13993 	0.0107749
3.13754 	0.0105476
3.13889 	0.0101685
3.13967 	0.00976659
3.13758 	0.00959851
3.13955 	0.00942983
3.14442 	0.0103007
3.14663 	0.0101679
3.14979 	0.0103081
3.14809 	0.0101023
3.14808 	0.009771
3.14705 	0.00951613
3.14603 	0.00927971
3.1459 	0.00900355
3.14609 	0.0087446
3.14534 	0.00853112
3.14466 	0.00832529
3.14461 	0.00810341
3.14497 	0.007901
3.14561 	0.00772751
3.14649 	0.00758783
3.14654 	0.00740514
3.14707 	0.00725069
3.14637 	0.00711857
3.14777 	0.00709745
3.14822 	0.00695615
3.14693 	0.00692857
3.14587 	0.00686526
3.14301 	0.00730681
3.14195 	0.00723656
3.14187 	0.00709373
3.1426 	0.00699382
3.14262 	0.00686062
3.14343 	0.00678178
3.14356 	0.00665861
3.14441 	0.00659284
3.14317 	0.0065926
3.14246 	0.00651721
3.14187 	0.00643311
3.1425 	0.00635626
3.14208 	0.00626492
3.1429 	0.0062172
3.14389 	0.00619695
3.14295 	0.00617175
3.14181 	0.0061806
3.14156 	0.00609156
3.14079 	0.00604866
3.13867 	0.00632457
3.13889 	0.00623598
3.13847 	0.00616062
3.13919 	0.00611609
3.13849 	0.00607179
3.13945 	0.00606598
3.1388 	0.00601889
3.13911 	0.00594584
3.13988 	0.00591795
3.14032 	0.00585698
3.13924 	0.00588105
3.13815 	0.00590684
3.13828 	0.00583401
3.13849 	0.00576504
3.13813 	0.0057053
3.13928 	0.00575113
3.13973 	0.00570056
3.13894 	0.00568886
3.13858 	0.00563346
3.14005 	0.00575724
3.1401 	0.00569168
3.13977 	0.00563724
3.13944 	0.00558378
3.13988 	0.00553973
3.13909 	0.0055354
3.1391 	0.00547556
3.13923 	0.00541863
3.13932 	0.00536201
3.13972 	0.00532085
3.13983 	0.0052669
3.13928 	0.00524232
3.13845 	0.00525496
3.1393 	0.00527158
