1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		1.52084e-09
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		0
1		1.06984e-09
1		0
1		0
