5.03171		0.0185119
5.07462		0.044215
5.08208		0.0321417
5.12282		0.0477493
5.09317		0.0489782
5.07632		0.0446927
5.06387		0.0406596
5.03925		0.0434935
5.02097		0.0429838
5.01898		0.038931
5.01508		0.0357528
5.02082		0.0333845
5.00518		0.0346389
5.00437		0.0322571
5.00424		0.0301741
5.00017		0.0286343
4.99265		0.0280242
4.99686		0.0268403
4.99915		0.0255657
4.99475		0.0247111
4.9966		0.0236332
4.99046		0.0234022
4.99068		0.0224069
4.99423		0.021783
4.99738		0.0211645
5.0012		0.0207219
5.00178		0.0199766
5.00455		0.0194725
5.0085		0.0192234
5.0038		0.0191792
5.00479		0.0185968
5.00682		0.0181378
5.00473		0.0177191
5.00198		0.0174247
5.00328		0.0169839
5.0012		0.0166489
5.00144		0.0162067
5.0034		0.0159059
5.00526		0.0156152
5.00353		0.0153284
5.00386		0.0149627
5.00651		0.0148489
5.00438		0.0146634
5.00686		0.0145474
5.00641		0.0142347
5.00271		0.0144108
5.00123		0.0141857
4.99871		0.0141185
4.99933		0.0138467
5.00168		0.0137747
4.99873		0.0138246
4.99956		0.0135863
5.00016		0.0133459
4.99912		0.0131422
4.99757		0.0129981
4.99739		0.0127694
4.9978		0.0125541
4.99525		0.0125996
4.99439		0.0124179
4.99554		0.0122667
4.99942		0.0126776
4.99714		0.0126822
4.99859		0.0125664
4.99723		0.0124462
4.9985		0.0123221
5.00024		0.0122606
5.00053		0.0120824
4.99883		0.0120263
4.99833		0.0118638
4.99879		0.0117045
4.99901		0.011543
5.00103		0.0115607
5.00147		0.011412
5.0011		0.0112647
5.00179		0.0111366
4.99937		0.0112552
5.00145		0.0113033
5.00395		0.0114359
5.00361		0.0112971
5.00493		0.0112349
5.00516		0.0110992
5.00616		0.0110108
5.00606		0.0108795
5.00531		0.0107763
5.00624		0.0106906
5.00739		0.0106292
5.00801		0.0105261
5.00758		0.010416
5.00623		0.010388
5.00522		0.0103229
5.00506		0.0102113
5.00473		0.0101062
5.00439		0.0100041
5.00517		0.00992881
5.00537		0.00982706
5.00433		0.00978127
5.00486		0.0096956
5.00406		0.00963072
5.00281		0.00961534
