0	31.5644
1	29.5787
2	27.9427
3	26.5662
4	25.3577
5	24.0593
6	22.8049
7	21.6864
8	20.7083
9	19.854
10	19.0179
11	18.3847
12	17.761
13	17.2343
14	16.7122
15	16.253
16	15.9031
17	15.5861
18	15.3119
19	15.0919
20	14.9335
21	14.7578
22	14.6136
23	14.4003
24	14.19
25	14.0078
26	13.7683
27	13.5217
28	13.2959
29	13.0318
30	12.7873
31	12.5867
32	12.4503
33	12.3747
34	12.2289
35	12.0558
36	11.8974
37	11.7754
38	11.6743
39	11.5566
40	11.3743
41	11.163
42	11.0797
43	11.0555
44	11.0122
45	10.9734
46	10.9637
47	10.9512
48	10.9292
49	10.9148
50	10.9127
51	10.9115
52	10.9102
53	10.9095
54	10.9059
55	10.9047
56	10.8921
57	10.88
58	10.8473
59	10.7959
60	10.7357
61	10.6602
62	10.5977
63	10.5543
64	10.5432
65	10.5399
66	10.537
67	10.5296
68	10.5104
69	10.5029
70	10.5021
71	10.4998
72	10.4926
73	10.4808
74	10.4757
75	10.4754
76	10.4744
77	10.4726
78	10.4654
79	10.441
80	10.3971
81	10.3866
82	10.3864
83	10.3864
84	10.3878
85	10.3866
86	10.3864
87	10.3864
88	10.3881
89	10.3864
90	10.3865
91	10.3864
92	10.3864
93	10.3864
94	10.3869
95	10.3762
96	10.3343
97	10.2119
98	10.0924
99	10.0794
100	10.0715
101	10.0513
102	10.0171
103	10.0077
104	10.0099
105	10.0076
106	10.0073
107	10.0066
108	10.0046
109	9.99878
110	9.9878
111	9.9851
112	9.9872
113	9.98504
114	9.98635
115	9.98493
116	9.98487
117	9.98276
118	9.98431
119	9.97927
120	9.97097
121	9.96435
122	9.96274
123	9.92983
124	9.90144
125	9.82161
126	9.81401
127	9.8151
128	9.81578
129	9.814
130	9.8156
131	9.814
132	9.814
133	9.81525
134	9.814
135	9.81514
136	9.81405
137	9.814
138	9.814
139	9.814
140	9.814
141	9.81438
142	9.814
143	9.814
144	9.81465
145	9.814
146	9.814
147	9.814
148	9.81539
149	9.814
150	9.81932
151	9.81529
152	9.81568
153	9.814
154	9.81581
155	9.814
156	9.814
157	9.814
158	9.814
159	9.81405
160	9.814
161	9.814
162	9.8151
163	9.8144
164	9.814
165	9.814
166	9.814
167	9.81614
168	9.81469
169	9.814
170	9.814
171	9.814
172	9.814
173	9.81436
174	9.81529
175	9.814
176	9.814
177	9.814
178	9.814
179	9.8152
180	9.814
181	9.814
182	9.814
183	9.814
184	9.814
185	9.81468
186	9.814
187	9.81436
188	9.814
189	9.81491
190	9.81405
191	9.814
192	9.814
193	9.81422
194	9.814
195	9.814
196	9.81435
197	9.814
198	9.814
199	9.814
