0	26.1624
1	25.7772
2	24.5737
3	23.185
4	21.7674
5	20.0728
6	18.6289
7	18.4539
8	18.3883
9	17.7123
10	16.6356
11	16.0488
12	16.008
13	15.5689
14	14.7842
15	14.7593
16	14.7842
17	14.7842
18	14.6699
19	14.3077
20	14.194
21	14.194
22	13.9535
23	13.6613
24	13.5724
25	13.1941
26	12.8985
27	12.7822
28	12.4735
29	12.4735
30	12.2792
31	12.167
32	11.9952
33	11.7803
34	11.7803
35	11.6973
36	11.3416
37	11.2236
38	11.1978
39	11.0798
40	11.0743
41	11.0368
42	10.9654
43	10.9654
44	10.9244
45	10.9189
46	10.9138
47	10.9138
48	10.8135
49	10.8545
50	10.8545
51	10.8545
52	10.8545
53	10.8545
54	10.7416
55	10.7416
56	10.7416
57	10.7416
58	10.6555
59	10.5567
60	10.5567
61	10.5392
62	10.5392
63	10.5392
64	10.5392
65	10.5029
66	10.5029
67	10.5029
68	10.5029
69	10.4754
70	10.4754
71	10.4754
72	10.4754
73	10.4754
74	10.4754
75	10.4754
76	10.3864
77	10.3864
78	10.3864
79	10.3864
80	10.3864
81	10.3864
82	10.3864
83	10.3864
84	10.3864
85	10.3864
86	10.3864
87	10.3864
88	10.3864
89	10.3864
90	10.3864
91	10.3864
92	10.3864
93	10.3864
94	10.0819
95	10.0819
96	10.0819
97	10.0076
98	10.0076
99	10.0076
100	10.0076
101	10.0076
102	10.0076
103	10.0076
104	10.0076
105	10.0076
106	9.98516
107	9.98516
108	9.98516
109	9.98516
110	9.98516
111	9.97983
112	9.97983
113	9.97983
114	9.97983
115	9.97983
116	9.97983
117	9.87425
118	9.814
119	9.814
120	9.814
121	9.814
122	9.814
123	9.814
124	9.814
125	9.814
126	9.814
127	9.814
128	9.814
129	9.814
130	9.814
131	9.814
132	9.814
133	9.814
134	9.814
135	9.814
136	9.814
137	9.814
138	9.814
139	9.814
140	9.814
141	9.814
142	9.814
143	9.814
144	9.814
145	9.814
146	9.814
147	9.814
148	9.814
149	9.814
150	9.814
151	9.814
152	9.814
153	9.814
154	9.814
155	9.814
156	9.814
157	9.814
158	9.814
159	9.814
160	9.814
161	9.814
162	9.814
163	9.814
164	9.814
165	9.814
166	9.814
167	9.814
168	9.814
169	9.814
170	9.814
171	9.814
172	9.814
173	9.814
174	9.814
175	9.814
176	9.814
177	9.814
178	9.814
179	9.814
180	9.814
181	9.814
182	9.814
183	9.814
184	9.814
185	9.814
186	9.814
187	9.814
188	9.814
189	9.814
190	9.814
191	9.814
192	9.814
193	9.814
194	9.814
195	9.814
196	9.814
197	9.814
198	9.814
199	9.814
