1.21741           0
1.21603  0.00138364
1.21354  0.00261782
1.22162  0.00829431
1.21435  0.00970353
1.21359  0.00795911
1.21434  0.00676773
1.21516  0.00591913
1.21458  0.00525291
1.21292  0.00498272
1.21405  0.00464728
1.21235  0.00457244
1.21177   0.0042459
1.21441  0.00473493
1.21467    0.004416
1.21428  0.00414953
1.21316  0.00405557
1.21358  0.00384651
1.21418  0.00368761
1.21392  0.00350753
1.21391  0.00333634
1.21345  0.00321443
1.21469  0.00331066
1.2143  0.00319379
1.214  0.00307729
1.21341    0.003015
1.21396  0.00295326
1.21367  0.00286088
1.21404  0.00278506
1.21372  0.00270974
1.21344  0.00263612
1.21324  0.00255966
1.21326  0.00248092
1.21356  0.00242638
1.21386    0.002375
1.214  0.00231219
1.21396  0.00224926
1.21443  0.00223892
1.21349  0.00237312
1.21363  0.00231727
1.21318  0.00230422
1.21338  0.00225696
1.21355  0.00221114
1.21292  0.00225235
1.21305   0.0022055
1.21261  0.00220052
1.2133  0.00225935
1.21297  0.00223592
1.21282  0.00219477
1.21288  0.00215126
1.21273  0.00211402
1.2131  0.00210658
1.213  0.00206913
1.21283  0.00203727
1.21297  0.00200433
1.21255  0.00201133
1.21278  0.00198927
1.21285  0.00195566
1.21254  0.00194568
1.21268  0.00191765
1.21247  0.00189694
1.21265  0.00187397
1.21276  0.00184749
1.21272  0.00181881
1.21281  0.00179282
1.21286  0.00176624
1.21262  0.00175675
1.2126  0.00173078
1.21283  0.00172072
1.21282  0.00169599
1.21267  0.00167855
1.21293  0.00167448
1.21301  0.00165327
1.21282  0.00164202
1.21267  0.00162695
1.21285  0.00161649
1.21272  0.00160082
1.21267  0.00158097
1.2127  0.00156103
1.2127   0.0015414
1.21252  0.00153226
1.21245  0.00151542
1.21258  0.00150296
1.21276  0.00149597
1.21289  0.00148372
1.21268  0.00148154
1.2126  0.00146631
1.21253  0.00145144
1.21266  0.00144152
1.21271  0.00142603
1.21283  0.00141599
1.21267  0.00141015
1.21262  0.00139567
1.21254    0.001383
1.21255  0.00136837
1.21263  0.00135661
1.21272  0.00134516
1.21244   0.0013588
1.21272  0.00137341
1.21273  0.00135965
