10.5217		0.364248
10.3288		0.285358
10.1833		0.248736
10.0593		0.229116
9.98179		0.202509
9.94728		0.174596
9.8807		0.165214
9.83808		0.15181
9.85367		0.136675
9.86418		0.124073
9.83371		0.117289
9.80509		0.111623
9.75975		0.11285
9.77024		0.105579
9.827		0.113911
9.79486		0.111725
9.7895		0.105471
9.7601		0.104009
9.75696		0.0987211
9.75389		0.0939527
9.75196		0.0896011
9.72762		0.0890095
9.73159		0.0853124
9.73992		0.0822521
9.76804		0.0838777
9.75071		0.0825511
9.7376		0.0806213
9.72728		0.0784733
9.70766		0.0783105
9.71795		0.0764388
9.71486		0.0740759
9.73274		0.0739878
9.72966		0.0718447
9.747		0.071885
9.75085		0.0699656
9.74141		0.0686996
9.76191		0.0699381
9.76526		0.0682035
9.75613		0.0671004
9.74462		0.0664479
9.73879		0.0651082
9.7399		0.0635857
9.73388		0.0624147
9.73906		0.0612311
9.7337		0.060124
9.73321		0.0588329
9.72414		0.0583046
9.71862		0.0573682
9.709		0.0570264
9.71303		0.0560419
9.71031		0.0550208
9.70832		0.0540094
9.6998		0.0536793
9.69695		0.0527718
9.70466		0.0523917
9.70843		0.0516026
9.71293		0.0509041
9.72035		0.050581
9.71857		0.0497625
9.71061		0.0495829
9.70061		0.0497916
9.7015		0.0490029
9.6989		0.048301
9.69505		0.0477077
9.69127		0.047131
9.68444		0.046923
9.68873		0.0464269
9.68326		0.0460751
9.68608		0.0454994
9.6853		0.0448607
9.69453		0.0451861
9.69562		0.0445762
9.69694		0.0439896
9.69575		0.0434155
9.6934		0.0429048
9.6945		0.0423581
9.68846		0.0422457
9.68756		0.0417173
9.68827		0.0411988
9.68179		0.0412
9.67779		0.040891
9.67106		0.0409512
9.68285		0.042143
9.68554		0.0417307
9.69437		0.0421777
9.69672		0.0417564
9.69164		0.0415905
9.69573		0.0413234
9.69939		0.0410255
9.70595		0.0410983
9.70991		0.0408418
9.71937		0.0414928
9.71649		0.0411497
9.7115		0.0410196
9.71737		0.0410131
9.72078		0.040731
9.72405		0.0404454
9.72312		0.0400455
9.72136		0.039682
