10.2616		0.501139
10.1535		0.308856
9.95078		0.297972
10.0392		0.247181
10.1737		0.242524
10.2281		0.212066
10.2022		0.185472
10.2165		0.164194
10.142		0.16468
10.101		0.154508
10.0758		0.143265
10.0751		0.131786
10.0311		0.129724
10.0483		0.121985
10.1126		0.130997
10.2124		0.158394
10.219		0.149485
10.1755		0.147943
10.1549		0.141861
10.1931		0.140249
10.1901		0.133756
10.2002		0.128203
10.1691		0.126617
10.1981		0.124853
10.1679		0.123689
10.1318		0.124381
10.1655		0.124515
10.2026		0.12575
10.182		0.123224
10.171		0.119695
10.188		0.117143
10.2041		0.114667
10.2056		0.111254
10.1867		0.109667
10.1769		0.107026
10.1661		0.104649
10.1578		0.102199
10.164		0.0997354
10.1348		0.101481
10.1588		0.101828
10.1338		0.102461
10.1349		0.100056
10.1254		0.0982182
10.111		0.0970857
10.1267		0.0962371
10.1235		0.0942217
10.1185		0.0923688
10.1247		0.0906709
10.1397		0.0901063
10.143		0.0883814
10.145		0.0866903
10.1331		0.0858721
10.1142		0.086371
10.1209		0.0850511
10.125		0.0836182
10.128		0.0821953
10.1223		0.0809707
10.1207		0.0796018
10.1074		0.0793822
10.1078		0.0780707
10.1012		0.0770857
10.0978		0.0759247
10.1066		0.0752422
10.104		0.0741227
10.1063		0.0730277
10.104		0.0719644
10.0989		0.0710871
10.0992		0.07005
10.0995		0.0690427
10.1015		0.0680933
10.1014		0.067141
10.1172		0.0680731
10.1203		0.0672185
10.1123		0.066802
10.1205		0.0664334
10.1398		0.0683485
10.1402		0.0674678
10.1385		0.0666307
10.1286		0.0665399
10.1295		0.0657204
10.1277		0.0649411
10.1252		0.0642011
10.1298		0.0635986
10.1277		0.0628817
10.1288		0.0621569
10.1341		0.0616606
10.1346		0.060958
10.1385		0.0603956
10.1355		0.0597926
10.1296		0.0594288
10.1185		0.0598108
10.1175		0.0591727
10.112		0.0588059
10.1232		0.0592638
10.1239		0.0586475
10.1155		0.0586548
10.1156		0.0580535
10.1041		0.0586054
10.1093		0.0582436
